MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
"1","안산","청소년","출장","13","관리자","참가","20241231","F","159.6","52.9","27.3",,"62","132","24.3","24.6",,"35","13.7","23.69","0.400","63.183","13","63.781","20.8",,"17",,,,,,,,"46.5",,"33.7",,,,,,,,,,,,,,,,,
"1","춘천","성인","일반","63","관리자","참가","20241231","M","169.2","69.5","25.7","83.6","74","152","39.8","37.7",,,"10.7",,,,,,"24.3","16",,,,,,,,,"57.3",,,,,,,,"113","36.1",,,"0.426","0.319",,,,,,
"2","서구(대전)","성인","일반","20","관리자","3등급","20241231","M","175.4","70","11",,"84","147","56.4","63.9",,,"21",,,,,,"22.8","65",,"9.41","281",,,,,,"91.3",,,,,,,,"142","42.8",,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","M","162.2","53.3","24.4",,"80","126","31.3","29.1",,"39","-4.1","20","0.555","54.641","6","54.917","20.3",,"24",,,,,,,,"58.7",,"40.3",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","M","158.6","60.7","26.7",,"67","113","30.9","26.7",,"30","-4.2","20","0.542","50.204","4","50.388","24.1",,"24",,,,,,,,"50.9",,"38.3",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","159.5","41.3","20",,"76","125","21.9","23.9",,"32","-7.1","22.78","0.510","56.562","22","57.574","16.2",,"24",,,,,,,,"57.9",,"37.5",,,,,,,,,,,,,,,,,
"3","서구(대전)","성인","일반","24","관리자","참가","20241231","M","180.8","101.4","29.5",,"85","134","43","47",,,"-8.5",,,,,,"31.0","33",,,,,,,,,"46.4",,,,,,,,"133","36.6",,,"0.376","0.526",,,,,,
"1","서구(광주)","성인","일반","50","관리자","참가","20241231","F","162.9","48","23.5","67","82","127","16.6","20.3",,,"8.1",,,,,,"18.1","22",,,"122",,,,,,"42.3",,,"74","109","160",,"32.6",,,,,"0.439",,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","161","43.4","29.9",,"71","148","18.3","18.2",,"43","4.6","22.69","0.455","56.254","12","56.806","16.7",,"20",,,,,,,,"42.2",,"36.4",,,,,,,,,,,,,,,,,
"1","포항","성인","일반","19","관리자","3등급","20241231","M","176.3","83.2","18.5",,"90","153","41.8","48.2",,,"19.5",,,,,,"26.8","45",,"10.27",,,,,,,"57.9",,,"86","96","109","157","45.5",,,,,,"0.638",,,,,,
"1","천안","성인","일반","21","관리자","3등급","20241231","M","172.9","66.1","21.5",,"68","120","41","47.6",,,"11.2",,,,,,"22.1","57","42","10.53","219",,,,,,"72.0",,"43.4",,,,,,,,,,,,,,,,,
"3","천안","성인","일반","19","관리자","2등급","20241231","M","175.6","63.4","19.1",,"85","126","42.6","48.4",,,"15.3",,,,,,"20.6","57","54","9.55","232",,,,,,"76.3",,"46.7",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","3등급","20241231","M","147.2","45.6","30.7",,"61","114","18.8","19.7",,"42","7.8","21.63","0.514","51.269","13","51.867","21.0",,"41",,,,,,,,"43.2",,"43.2",,,,,,,,,,,,,,,,,
"1","화성","성인","일반","20","관리자","참가","20241231","M","177.7","87.5","28",,"85","146","45.7","46.5",,,"14.7",,,,,,"27.7","43","29",,,,,,,,"53.1",,"37.2",,,,,,,,,,"0.322","0.527",,,,,,
"2","서대문","청소년","일반","17","관리자","2등급","20241231","F","168.2","68.7","32.4",,"62","118","32","24.5",,"29","17.2","20.79","0.547","45.857","9","46.271","24.3",,,,,,,,,,"46.6",,,"90","128","134",,"39.7",,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","152.7","47.4","31.4",,"72","124","17.8","20.6",,"35","3.5","24.8","0.482","58.181","8","58.549","20.3",,"15",,,,,,,,"43.5",,"33.5",,,,,,,,,,,,,,,,,
"1","영주","성인","일반","54","관리자","참가","20241231","F","156.6","58.30","31.5","80.5","77","124","24.6","26.5",,,"-5.3",,,,,,"23.8","17",,,"127",,,,,,"45.5",,,"117","137","163",,"29.2",,,,,"0.432",,,,,,,
"1","안산","청소년","출장","13","관리자","3등급","20241231","F","155.9","37.7","17.7",,"83","123","19.1","21.3",,"35","11.5","22.51","0.477","45.201","9","45.615","15.5",,"44",,,,,,,,"56.5",,"41.8",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","M","169.6","52.8","15.8",,"80","153","28.6","27.1",,"30","2","20.59","0.512","47.798","6","48.074","18.4",,"47",,,,,,,,"54.2",,"45.8",,,,,,,,,,,,,,,,,
"1","포항","성인","일반","19","관리자","참가","20241231","M","168.4","78.6","25",,"94","146","52","55.2",,,"17",,,,,,"27.7","43",,"10.60",,,,,,,"70.2",,,,,,,,"141","40.7",,,,"0.601",,,,,,
"1","서대문","청소년","일반","17","관리자","1등급","20241231","F","163","57.8","31.2",,"76","118","29.7","30.4",,"35","25.5","22.84","0.509","55.744","15","56.434","21.8",,,,,,,,,,"52.6",,,"83","127","138",,"40.5",,,,,,,,,,,,
"1","마포","어르신","일반","70","관리자","1등급","20241231","M","172.1","75.9","25.0","85","69","139","47.8","51.2",,,"11.2",,,,,,"25.6",,,,,"26",,"129","4.01","17.27","67.5",,,,,,,,,,,,,,,,,,,"51.2"
"2","마포","어르신","일반","70","관리자","1등급","20241231","M","163.9","66.1","24.2","82","87","141","39.1","37.9",,,"18.6",,,,,,"24.6",,,,,"32",,"127","4.15","18.10","59.2",,,,,,,,,,,,,,,,,,,"39.1"
"1","수원","성인","일반","20","관리자","2등급","20241231","M","174.6","69.7","18.1","78","65","122","44.8","48.2",,,"16.4",,,,,,"22.9","54",,"10.1","236",,,,,,"69.2",,,"95","131","145",,"46.7",,,,,,,,,,,,
"2","수원","성인","일반","22","관리자","3등급","20241231","F","168.1","52.3","21.6","69","64","102","30.2","29.4",,,"16.2",,,,,,"18.5","23",,,"142",,,,,,"57.7",,,,,,,,"130","37.8",,,"0.353",,,,,,,
"2","수원","성인","일반","22","관리자","2등급","20241231","F","165.4","49.7","23.3","59","62","101","26.1","32.1",,,"20.2",,,,,,"18.2","31",,,"170",,,,,,"64.6",,,,,,,,"117","39.8",,,"0.4",,,,,,,
"1","화성","청소년","일반","18","관리자","참가","20241231","M","181.3","75.3","14.5",,"90","134","39.5","44.5","25",,"7.9","19.44","0.588",,,,"22.9",,"36",,,,,,,,"59.1",,"41.6",,,,,,,,,,,,,,,,,
"1","사상","성인","일반","19","관리자","참가","20241231","M","178.8","77.4","17.7","79.2","80","148","49.8","61",,,"17.6",,,,,,"24.2","50","15",,"206",,,,,,"78.8",,"35.5",,,,,,,,,,"0.338",,,,,,,
"2","수원","성인","일반","19","관리자","2등급","20241231","M","172.7","66.1","19.9","81","84","144","42.9","54.4",,,"12.9",,,,,,"22.2","54","52","9.7","249",,,,,,"82.3",,"45.9",,,,,,,,,,,,,,,,,
"1","동작","성인","일반","52","관리자","참가","20241231","F","148.4","67.6","40.1","92","71","131","32.8","27.9",,,"14",,,,,,"30.7","15",,,"137",,,,,,"48.5",,,"98","127","154",,"27.8",,,,,"0.382",,,,,,,
"2","중구(서울)","성인","일반","54","관리자","참가","20241231","M","166.3","81.7","33.3","99.5","74","136","41.5","43.8",,,"14.1",,,,,,"29.5","35",,,"183",,,,,,"53.6",,,"76","103","114","139","39.1",,,,,"0.371",,,,,,,
"6","북구(광주)","성인","일반","23","관리자","1등급","20241231","F","157.2","59.2","30.2","71.6","69","124","33.1","37.4",,,"20.2",,,,,,"24.0","65",,,"215",,,,,,"63.2",,,,,,,,"108","37.6",,,"0.297",,,,,,,
"2","오산","성인","일반","20","관리자","3등급","20241231","M","183.6","84.4","21.2","89.9","80","136","45.8","49.6",,,"14.5",,,,,,"25.0","51",,"10.50","221",,,,,,"58.8",,,,,,,,"117","43.9",,,,,,,,,,
"5","오산","어르신","일반","67","관리자","3등급","20241231","F","142","50.7","41.3","78.4","69","142","18.7","18",,,"13",,,,,,"25.1",,,,,"28",,"102","5.07","21.87","36.9",,,,,,,,,,,,,,,,,,,"18.7"
"1","마포","어르신","일반","67","관리자","2등급","20241231","M","160.7","67.5","30.1","83","83","151","35.8","40.6",,,"9.4",,,,,,"26.1",,,,,"27",,"120","3.65","18.44","60.1",,,,,,,,,,,,,,,,,,,"40.6"
"1","KSPO대구","성인","일반","21","관리자","참가","20241231","M","179.2","100.6","35.8","90","87","134","41.6","54.1",,,"10.3",,,,,,"31.3","35",,,,,,,,,"53.8",,,,,,,,"150","34.8",,,"0.386","0.499",,,,,,
"1","성동","성인","일반","23","관리자","참가","20241231","M","170.7","87.2","36.2","109","94","131","40.2","39.9",,,"11.2",,,,,,"29.9","39","32",,,,,,,,"46.1",,"37.9",,,,,,,,,,"0.304","0.539",,,,,,
"2","마포","어르신","일반","65","관리자","3등급","20241231","M","164.6","62.9","20.2",,"91","155","38.7","40.7",,,"5",,,,,,"23.2",,,,,"31",,"129","4.04","17.76","64.7",,,,,,,,,,,,,,,,,,,"40.7"
"3","성동","성인","일반","19","관리자","참가","20241231","M","177.5","63.2","9.7","73.1","74","138","42.8","53.7",,,"14.4",,,,,,"20.1","37","62",,,,,,,,"85.0",,"48.6",,,,,,,,,,"0.273","0.613",,,,,,
"1","광주","성인","일반","19","관리자","3등급","20241231","M","190.2","85.5","14.7",,"58","126","36.6","47.9",,,"13",,,,,,"23.6","56",,,"231",,,,,,"56.0",,,,,,,,"101","46.7",,,"0.38",,,,,,,
"1","광주","성인","일반","19","관리자","3등급","20241231","M","161.6","49.9","13.1",,"83","126","31.3","37.5",,,"7.6",,,,,,"19.1","47",,,"226",,,,,,"75.2",,,,,,,,"142","46.4",,,"0.303",,,,,,,
"3","달서","성인","일반","63","관리자","3등급","20241231","M","167","63.1","27.6","89.6","87","142","36.2","37.8",,,"8.9",,,,,,"22.6","21",,,"179",,,,,,"59.9",,,,,,,,"123","35.9",,,"0.321",,,,,,,
"5","달서","성인","일반","64","관리자","2등급","20241231","M","161.7","61.4","19.2","76.3","90","154","38.2","35.4",,,"20.2",,,,,,"23.5","30",,,"184",,,,,,"62.2",,,"86","113","132","144","38.8",,,,,"0.32",,,,,,,
"2","포항","성인","일반","20","관리자","2등급","20241231","M","168.6","60.5","15.7",,"76","141","36.9","34.1",,,"19.5",,,,,,"21.3","57",,,,,,,,,"61.0",,,"79","108","118","138","54.3",,,,,"0.270","0.614",,,,,,
"1","고양","어르신","일반","70","관리자","참가","20241231","M","166.5","66.2","24.1",,"81","154","37.1","38.6",,,"-10.3",,,,,,"23.9",,,,,"23",,"90","5.43","23.27","58.3",,,,,,,,,,,,,,,,,,,"38.6"
"1","안산","청소년","출장","13","관리자","참가","20241231","F","160.8","68.1","43.4",,"82","137","25.6","27.7",,"17","2","23.37","0.460","53.294","4","53.478","26.3",,"14",,,,,,,,"40.7",,"30.2",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","167.3","65.7","37.3",,"76","149","28.9","24.3",,"19","-11","24.09","0.428","68.830","9","69.244","23.5",,"18",,,,,,,,"44.0",,"32.5",,,,,,,,,,,,,,,,,
"1","천안","성인","일반","19","관리자","참가","20241231","M","171.8","99.7","33.6",,"64","119","31.3","31.3",,,"0.2",,,,,,"33.8","36",,,"205",,,,,,"31.4",,,,,,,,"90","43.8",,,"0.285",,,,,,,
"2","고양","성인","일반","59","관리자","3등급","20241231","F","158.1","53.1","24.7",,"74","123","28.1","29.7",,,"20.1",,,,,,"21.2","10",,"13.62",,,,,,,"55.9",,,,,,,,"125","30.4",,,,,,,,,,
"5","천안","성인","일반","33","관리자","참가","20241231","M","172.1","75.8","27.7",,"63","108","38.1","36.8",,,"17.7",,,,,,"25.6","39",,,"196",,,,,,"50.3",,,,,,,,"101","44.1",,,"0.306",,,,,,,
"3","수원","성인","일반","19","관리자","3등급","20241231","M","171.7","70.1","15.4","76","69","126","43.4","43.1",,,"7.5",,,,,,"23.8","55",,,,,,,,,"61.9",,,,,,,,"112","47.1",,,"0.332","0.649",,,,,,
"2","수원","성인","일반","39","관리자","3등급","20241231","M","173.7","77.6","16.6","89","72","128","51.5","51.2",,,"13",,,,,,"25.7","48",,,,,,,,,"66.4",,,,,,,,"116","40.1",,,"0.42","0.548",,,,,,
"1","안산","청소년","출장","13","관리자","3등급","20241231","M","168.3","54.6","11.6",,"76","118","37.2","39.9",,"50","3","19.09","0.641","47.158","8","47.526","19.3",,"50",,,,,,,,"73.1",,"45.9",,,,,,,,,,,,,,,,,
"2","수원","성인","일반","31","관리자","3등급","20241231","F","165.9","57.2","28.1","69","71","125","23.1","26.6",,,"23",,,,,,"20.8","20",,,,,,,,,"46.5",,,,,,,,"100","38.4",,,"0.414","0.442",,,,,,
"1","안산","청소년","출장","13","관리자","1등급","20241231","F","145.8","33.6","19.4",,"90","120","19.1","19.6",,"42","19","21.84","0.487","63.124","11","63.630","15.8",,"32",,,,,,,,"58.3",,"39.2",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","M","161.4","72","28.7",,"53","156","14.1","24.6",,"36","-20","21.37","0.440","60.852","6","61.128","27.6",,"21",,,,,,,,"34.2",,"35.8",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","3등급","20241231","F","158","44.6","26.4",,"57","97","18.7","21",,"33","8","22.65","0.456","60.765","10","61.225","17.9",,"24",,,,,,,,"47.1",,"36.6",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","M","155","42.2","14.8",,"63","97","25.1","22.9",,"45","-3","19.97","0.639","53.066","9","53.480","17.6",,"50",,,,,,,,"59.5",,"46.8",,,,,,,,,,,,,,,,,
"5","오산","성인","일반","33","관리자","참가","20241231","F","166.4","68.9","35.1","88","74","108","25.5","30.3",,,"-9",,,,,,"24.9","31",,,"150",,,,,,"44.0",,,"83","115","142",,"34.1",,,,,"0.32",,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","156.7","47.6","24",,"56","86","21.1","24.3",,"25","-1.2","23.99","0.400","56.114","14","56.758","19.4",,"14",,,,,,,,"51.1",,"33.8",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","2등급","20241231","M","164.1","59.5","23",,"75","111","28.5","30.9",,"57","14.5","19.34","0.623","44.382","8","44.750","22.1",,"41",,,,,,,,"51.9",,"42.6",,,,,,,,,,,,,,,,,
"1","수원","성인","일반","19","관리자","참가","20241231","M","166.5","60.2","19.2","75","77","137","32.3","34",,,,,,,,,"21.7","41","56",,"213",,,,,,"56.5",,"47.8",,,,,,,,,,"0.336",,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","155","51.7","31.5",,"60","82","19","22.5",,"32","9.5","23.19","0.438","55.932","8","56.300","21.5",,"18",,,,,,,,"43.5",,"33.5",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","3등급","20241231","F","149","38","20.6",,"68","103","17.5","18.7",,"25","11","23.56","0.453","65.115","5","65.345","17.1",,"30",,,,,,,,"49.2",,"38.2",,,,,,,,,,,,,,,,,
"5","중구(서울)","어르신","일반","66","관리자","2등급","20241231","M","172.4","76.6","25.2","108.3","104","180","43.7","43.1",,,"10.9",,,,,,"25.8",,,,,"28",,"128","4.9","19.8","57.0",,,,,,,,,,,,,,,,,,,"43.7"
"3","중구(서울)","어르신","일반","67","관리자","참가","20241231","M","163.7","58.1","22.4","81.5","69","146","39.8","43.4",,,"12.8",,,,,,"21.7",,,,,"34",,"89","5.0","19.3","74.7",,,,,,,,,,,,,,,,,,,"43.4"
"1","안산","청소년","출장","13","관리자","3등급","20241231","F","158.1","39.2","15.7",,"67","109","24.9","24.7",,"43","16","21.53","0.517","56.851","8","57.219","15.7",,"19",,,,,,,,"63.5",,"36.7",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","164.5","44.7","24.4",,"67","120","19.3","18.6",,"38","-4.4","23.38","0.390","50.205","10","50.665","16.5",,"19",,,,,,,,"43.2",,"36.3",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","2등급","20241231","F","153.9","35.7","16.1",,"62","105","15.9","17",,"31","19","21.91","0.450","66.027","7","66.349","15.1",,"31",,,,,,,,"47.6",,"39.4",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","M","163.2","58.2","25.1",,"63","116","30.6","34.1",,"52","4","19.66","0.480","49.727","12","50.279","21.9",,"27",,,,,,,,"58.6",,"40.0",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","1등급","20241231","M","167.9","65.3","12.8",,"93","141","40.1","46.3",,"50","10.1","19.12","0.606","44.193","9","44.607","23.2",,"56",,,,,,,,"70.9",,"45.0",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","M","154.3","65.9","45.4",,"79","120","23","22.2",,"40","-8.4","21.38","0.488","44.426","15","45.116","27.7",,"22",,,,,,,,"34.9",,"36.0",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","M","179.1","59.3","12.4",,"64","123","34.1","37.8",,"48","0","19.5","0.571","52.808","4","52.992","18.5",,"49",,,,,,,,"63.7",,"46.1",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","1등급","20241231","F","155.2","44.3","32.3",,"74","127","23.3","21.6",,"43","24","21.91","0.467","58.853","8","59.221","18.4",,"38",,,,,,,,"52.6",,"39.1",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","1등급","20241231","M","162.6","52","12.1",,"70","130","34.3","32.8",,"50","10.3","18.91","0.638","52.538","9","52.952","19.7",,"56",,,,,,,,"66.0",,"46.8",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","2등급","20241231","M","162.9","51.6","13.1",,"59","131","29.3","33.9",,"43","13","19.28","0.590","44.554","13","45.152","19.4",,"43",,,,,,,,"65.7",,"44.5",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","1등급","20241231","F","151.9","41.1","28.6",,"60","120","18.9","20",,"38","20.5","21.63","0.468","55.471","7","55.793","17.8",,"38",,,,,,,,"48.7",,"39.4",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","M","170.8","92.6","33.1",,"80","120","31.2","29.3",,"48","5.5","20.78","0.492","48.356","9","48.770","31.7",,"40",,,,,,,,"33.7",,"37.4",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","3등급","20241231","F","162.8","47.5","26.6",,"77","147","21.3","23.1",,"30","8","23.47","0.430","55.225","17","56.007","17.9",,"20",,,,,,,,"48.6",,"35.8",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","175.2","69.8","32",,"85","138","24.5","23",,"20","-2","23.25","0.397","48.496","12","49.048","22.7",,"17",,,,,,,,"35.1",,"32.7",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","3등급","20241231","F","160.6","59.5","28.1",,"74","135","26","27.8",,"31","20","22.75","0.476","62.082","18","62.910","23.1",,"21",,,,,,,,"46.7",,"33.3",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","1등급","20241231","F","163.4","47.2","20.8",,"78","120","22.5","27",,"41","18.5","22.22","0.445","49.200","10","49.660","17.7",,"40",,,,,,,,"57.2",,"39.8",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","M","162.2","63","24",,"56","136","27.8","30.3",,"45","3.2",,"0.516","54.031","8","54.399","23.9",,"27",,,,,,,,"48.1",,"39.0",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","3등급","20241231","F","153.3","41.2","22.3",,"48","90","20.4","21.4",,"35","16","22.78","0.454","53.003","9","53.417","17.5",,"24",,,,,,,,"51.9",,"36.8",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","157.2","51.4","33.6",,"48","91","9.5","9.2",,"16","14","24","0.422","58.004","10","58.464","20.8",,"24",,,,,,,,"18.5",,"35.0",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","M","169","50","13.3",,"59","127","35.8","30.4",,"38","-13","21.15","0.506","56.031","8","56.399","17.5",,"29",,,,,,,,"71.6",,"42.7",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","154","47.4","23.3",,"67","114","19.7","22.9",,"30","26","23.15","0.492","62.366","3","62.504","20.0",,"17",,,,,,,,"48.3",,"34.1",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","3등급","20241231","M","173.2","55.9","17.7",,"98","114","18.3","23.9",,"35","10.7","21.25","0.564","61.860","9","62.274","18.6",,"31",,,,,,,,"42.8",,"42.5",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","158","54","28.8",,"72","119","22.2","28.5",,"39","5","23","0.457","55.130","7","55.452","21.6",,"34",,,,,,,,"52.8",,"36.6",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","1등급","20241231","M","169.1","64.6","14",,"63","155","43.5","43.5",,"49","10.1","17.72","0.584","50.092","8","50.460","22.6",,"56",,,,,,,,"67.3",,"45.3",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","161.9","51.5","29",,"59","78","28.6","30",,"27","-3.2","20.32","0.562","55.526","4","55.710","19.6",,"19",,,,,,,,"58.3",,"34.7",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","165.8","56.7","30.2",,"58","118","22.5","23.3",,"27","5.5","22","0.394","57.583","8","57.951","20.6",,"22",,,,,,,,"41.1",,"34.8",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","3등급","20241231","M","157.7","44.9","14.6",,"55","125","24.9","23.8",,"38","12.2","20.32","0.488","51.896","12","52.448","18.1",,"46",,,,,,,,"55.5",,"45.7",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","166.4","58.3","30.8",,"63","128","24.9","28.4",,"44","2.3","22.63","0.482","45.811","10","46.271","21.1",,"20",,,,,,,,"48.7",,"34.1",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","153.3","47.2","31",,"99","145","18.5","20.7",,"25","5.5","24.25","0.397","58.428","17","59.210","20.1",,"17",,,,,,,,"43.9",,"34.0",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","F","157.1","58.2","37.3",,"55","111","18.6","19",,,"11.3",,,"69.528","12","70.080","23.6",,,,,,,,,,"32.6",,,,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","M","157.6","81.4","42.6",,"79","139","23.4","26.1",,"31","-8.4","22.84","0.449","61.227","8","61.595","32.8",,"17",,,,,,,,"32.1",,"32.3",,,,,,,,,,,,,,,,,
"1","안산","청소년","출장","13","관리자","참가","20241231","M","169.4","55.8","15.6",,"69","155","28.6","32.9",,"48","0.5","19","0.663","48.163","8","48.531","19.4",,"51",,,,,,,,"59.0",,"46.0",,,,,,,,,,,,,,,,,
