MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
"4","서구(광주)","청소년","출장","17","관리자","3등급","20240827","M","177","70.8","11.8",,"68","105","29.1","39.9","30",,"14","16.28","0.551","37.143","18","37.971","22.6",,,,,,,,,,"56.4",,,,,,,,"141","47.7",,,,,,,,,,
"3","서구(대전)","성인","일반","21","관리자","참가","20240827","M","170.3","59.8","16.1",,"61","105","37.9","35.7",,,"3.9",,,,,,"20.6","55","62",,,,,,,,"63.4",,"49.1",,,,,,,,,,"0.339","0.589",,,,,,
"5","서구(광주)","청소년","출장","16","관리자","1등급","20240827","M","176","58.2","9.3",,"68","110","40.9","41","80",,"21","17.25","0.631","40.498","3","40.636","18.8",,,,,,,,,,"70.4",,,,,,,,"135","50.4",,,,,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","169.2","69.1","18.7",,"84","130","30","38.5","22",,"19.5","18.5","0.613","37.828","12","38.380","24.1",,,,,,,,,,"55.7",,,,,,,,"140","46.7",,,,,,,,,,
"1","제주","청소년","일반","17","관리자","참가","20240827","M","170.7","71.4","20.2","80.1","56","123","39","36","2",,"8.5","21.56","0.539","45.139","8","45.507","24.5",,"27",,,,,,,,"54.6",,"38.9",,,,,,,,,,,,,,,,,
"4","안산","성인","일반","22","관리자","3등급","20240827","F","168.7","50.8","22.4","66.5","68","129","23.7","25.3",,,"20.0",,,,,,"17.8","24",,,"141",,,,,,"49.8",,,"88","125","156",,"39.1",,,,,"0.439",,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","168.3","57.6","12.8",,"72","108","30.7","31.5","11",,"17","16.37","0.626","36.127","8","36.495","20.3",,,,,,,,,,"54.7",,,,,,,,"132","50.1",,,,,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","2등급","20240827","M","173.2","57.1","12.2",,"72","115","33.7","39.1","43",,"19.4","16.78","0.574","43.092","9","43.506","19.0",,,,,,,,,,"68.5",,,,,,,,"135","50.8",,,,,,,,,,
"2","KSPO송파","성인","일반","27","관리자","1등급","20240827","F","165.6","61.3","35.5","82","82","131","30.4","30",,,"24.8",,,,,,"22.4","33",,"12.54","154",,,,,,"49.6",,,,,,,,"99","38.2",,,,,,,,,,
"3","동해","성인","일반","42","관리자","2등급","20240827","M","171.8","78.9","22.8",,"70","1126","43.6","46.4",,,"18.6",,,,,,"26.7","56",,"10.07","230",,,,,,"58.8",,,,,,,,"107","40.2",,,,,,,,,,
"1","김천","청소년","출장","16","관리자","2등급","20240827","M","173.2","66.5","14.7","75.5","37","113","34.5","38.5",,"59","22.5","16.62","0.631","44.947","4","45.131","22.2",,"117",,,,,,,,"57.9",,"57.7",,,,,,,,,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","3등급","20240827","M","168.5","53.7","6.3",,"71","112","43.5","43.8","35",,"16","17.65","0.597","41.033","10","41.493","18.9",,,,,,,,,,"81.6",,,,,,,,"158","48.2",,,,,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","176","79.7","25.7",,"84","128","32.6","39.4","17",,"-9.5","18","0.563","45.054","9","45.468","25.7",,,,,,,,,,"49.4",,,,,,,,"143","45.3",,,,,,,,,,
"1","동구(부산)","성인","일반","62","관리자","참가","20240827","F","150.2","47.10","33.9","67.0","71","148","19.9","20.3",,,"0.9",,,,,,"20.9","0",,,,,,,,,"43.1",,,,,,,,"110","32.4",,,"0.403","0.308",,,,,,
"1","제주","청소년","일반","17","관리자","참가","20240827","M","170","65.8","9.7","71.1","62","115","38.5","41.5","16",,"17","19.56","0.638","48.451","9","48.865","22.8",,"40",,,,,,,,"63.1",,"42.4",,,,,,,,,,,,,,,,,
"1","김천","청소년","출장","16","관리자","3등급","20240827","M","171.3","69.5","14.1","75.2","64","114","34.2","32.1",,"63","12","16.21","0.652","44.978","9","45.392","23.7",,"117",,,,,,,,"49.2",,"56.9",,,,,,,,,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","174.6","68.1","20.6",,"78","123","25.6","24.6","14",,"-10.8","19.97","0.451","54.865","6","55.141","22.3",,,,,,,,,,"37.6",,,,,,,,"144","47.0",,,,,,,,,,
"1","서대문","청소년","일반","18","관리자","1등급","20240827","M","171","72.4","17.7",,"72","121","40.7","45","54",,"17.8","17.21","0.651","42.359","5","42.589","24.8",,"62",,,,,,,,"62.2",,"45.7",,,,,,,,,,,,,,,,,
"1","서초","성인","일반","35","관리자","1등급","20240827","M","172.0","73.0","18.2","83.6","78","129","47.4","51.5",,,"15.2",,,,,,"24.7","49",,,"232",,,,,,"70.5",,,,,,,,"94","45.2",,,"0.304",,,,,,,
"2","KSPO송파","성인","일반","21","관리자","2등급","20240827","F","166.2","50.9","24.7","69.5","75","125","23.9","27.5",,,"16.4",,,,,,"18.4","33",,,,,,,,,"54.0",,,,,,,,"132","37.9",,,"0.324","0.438",,,,,,
"1","서대문","청소년","일반","18","관리자","2등급","20240827","M","171.5","59.8","10.6",,"82","130","44.9","41.7",,"61","9.7","15.98","0.582","40.665","13","41.263","20.3",,"62",,,,,,,,"75.1",,"48.0",,,,,,,,,,,,,,,,,
"4","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","173.6","75","20.9",,"81","125","42.6","42.3","12",,"12","18","0.528","46.754","6","47.030","24.9",,,,,,,,,,"56.8",,,,,,,,"118","47.5",,,,,,,,,,
"1","춘천","청소년","일반","18","관리자","3등급","20240827","M","176.3","67.8","11.4","75.3","64","120","53.4","52.3","38",,"15.4","16.12","0.650","47.128","10","47.588","21.8",,"40",,,,,,,,"78.8",,"42.9",,,,,,,,,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","172.2","82.1","23.8",,"80","125","36.3","35","10",,"12.5","20.06","0.673","35.163","10","35.623","27.7",,,,,,,,,,"44.2",,,,,,,,"171","40.7",,,,,,,,,,
"2","순천","성인","일반","19","관리자","1등급","20240827","M","176.1","77.1","16","83.7","82","148","46.7","52.4",,,"17",,,,,,"24.9","57","68",,"232",,,,,,"68.0",,"48.0",,,,,,,,,,"0.371",,,,,,,
"4","창원","성인","일반","43","관리자","2등급","20240827","M","178.8","90","20.4","88","85","148","51.1","58.9",,,"25.1",,,,,,"28.2","50",,,"228",,,,,,"65.4",,,,,,,,"89","40.7",,,"0.322",,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","174.4","51.9","14.1",,"72","118","31.8","39","12",,"-9.5","17.54","0.467",,,,"17.1",,,,,,,,,,"75.1",,,,,,,,"152","50.6",,,,,,,,,,
"1","김천","청소년","출장","16","관리자","3등급","20240827","M","173.9","69.5","14.1","75.2","54","109","34.2","32.1",,"63","15","15.78","0.648","44.072","9","44.486","23.0",,"117",,,,,,,,"49.2",,"57.3",,,,,,,,,,,,,,,,,
"4","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","177.3","72.4","25.5",,"75","15","33","31.6","11",,"13.5","19.34","0.571","42.526","12","43.078","23.0",,,,,,,,,,"45.6",,,,,,,,"163","44.8",,,,,,,,,,
"1","수원","성인","일반","23","관리자","참가","20240827","F","166.4","61.2","28.7","67","67","119","24.9","27.9",,,"22.9",,,,,,"22.1","7",,,,,,,,,"45.6",,,"91","125","160",,"35.2",,,,,"0.349","0.431",,,,,,
"5","서구(광주)","청소년","출장","16","관리자","2등급","20240827","M","176","70.7","22.6",,"80","120","41.2","44.3","38",,"14","18.72","0.548","47.850","12","48.402","22.8",,,,,,,,,,"62.7",,,,,,,,"160","45.2",,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","166.7","71","23.9",,"81","128","24.4","34.6","18",,"0.3","19.71","0.529","37.533","19","38.407","25.5",,,,,,,,,,"48.7",,,,,,,,"164","42.9",,,,,,,,,,
"1","북구(광주)","성인","일반","56","관리자","2등급","20240827","M","163.5","67.2","23.6","85.1","87","142","37.3","44.0",,,"13.0",,,,,,"25.1","30",,"10.61","199",,,,,,"65.5",,,"92","102","115","155","38.2",,,,,,,,,,,,
"4","서구(광주)","청소년","출장","17","관리자","3등급","20240827","M","170.5","53.1","17.5",,"63","108","31.8","35.1","40",,"5.5","21.59","0.508","45.626","6","45.902","18.3",,,,,,,,,,"66.1",,,,,,,,"134","51.4",,,,,,,,,,
"2","북구(광주)","성인","일반","20","관리자","참가","20240827","M","184.3","120.7","41","113.8","93","142","41.3","46",,,"0.4",,,,,,"35.5","34",,"11.29","183",,,,,,"38.1",,,"93","125","147",,"33.3",,,,,,,,,,,,
"1","동해","성인","일반","51","관리자","참가","20240827","F","157","81.2","44.8",,"73","132","28.1","31.2",,,"10.8",,,,,,"32.9","0",,,,,,,,,"38.4",,,,,,,,"114","26.2",,,"0.441","0.356",,,,,,
"6","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","173.2","78.7","26.9",,"91","133","28.2","35.1","30",,"3.5","17.87","0.516","39.329","12","39.881","26.2",,,,,,,,,,"44.6",,,,,,,,"173","42.2",,,,,,,,,,
"1","동해","성인","일반","48","관리자","참가","20240827","F","150.5","60","39.2",,"83","126","21.5","21.3",,,"3.7",,,,,,"26.5","18",,,,,,,,,"35.8",,,,,,,,"138","28.5",,,"0.447","0.400",,,,,,
"4","스포원(금정)","성인","일반","32","관리자","1등급","20240827","F","167.9","60.8","18.9",,"63","116","41.1","47.1",,,"25.4",,,,,,"21.6","40","40","10.7","210",,,,,,"77.5",,"38.5",,,,,,,,,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","176.6","102.8","33.7",,"75","125","42","44.2","21",,"19.5","21.44","0.511","42.167","8","42.535","33.0",,,,,,,,,,"43.0",,,,,,,,"159","38.0",,,,,,,,,,
"1","포천","청소년","일반","18","관리자","3등급","20240827","M","173.5","70.2","15","72","51","107","41.4","46.1","37",,"16","16.9","0.616","35.726","15","36.416","23.3",,,,,,,,,,"65.7",,,"86","112","131",,"47.9",,,,,,,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","1등급","20240827","M","188.3","76.6","11.5",,"61","105","47.8","57.2","80",,"24.5","15.97","0.706","45.189","8","45.557","21.6",,,,,,,,,,"74.7",,,,,,,,"145","48.0",,,,,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","2등급","20240827","M","167.7","65.3","15.4",,"80","120","44.8","44.1","80",,"10","17.48","0.566","35.003","16","35.739","23.2",,,,,,,,,,"68.6",,,,,,,,"141","47.2",,,,,,,,,,
"1","안산","성인","일반","26","관리자","3등급","20240827","F","161.0","54.8","31.1","75.8","88","129","25.1","22.1",,,"20.8",,,,,,"21.1","21","28","11.86",,,,,,,"45.8",,"35.9",,,,,,,,,,,"0.502",,,,,,
"4","KSPO대구","청소년","일반","18","관리자","참가","20240827","F","162.1","60.5","29.4","69.5","60","103","31.1","31.4","14",,"21.2","19.87","0.453","55.572","10","56.032","23.0",,"21",,,,,,,,"51.9",,"33.7",,,,,,,,,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","3등급","20240827","M","179.1","88.4","15.5",,"91","137","50.7","49.4","30",,"8","19","0.591","48.760","16","49.496","27.6",,,,,,,,,,"57.4",,,,,,,,"110","46.3",,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","178","88.3","29.5",,"68","121","37.6","43.8","63",,"6.7","19.25","0.526","55.129","11","55.635","27.9",,,,,,,,,,"49.6",,,,,,,,"181","39.7",,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","175.5","68.9","14.8",,"60","110","46.2","50.2","35",,"0.5","16.97","0.634","43.340","9","43.754","22.4",,,,,,,,,,"72.9",,,,,,,,"123","48.9",,,,,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","181","115.7","35",,"67","130","38.1","47.5","20",,"1","20.16","0.524","36.438","9","36.852","35.3",,,,,,,,,,"41.1",,,,,,,,"168","36.1",,,,,,,,,,
"4","KSPO대구","청소년","일반","18","관리자","1등급","20240827","M","176.7","65.1","8.1","67.5","73","111","44.2","50.8","60",,"23.8","15.87","0.632","40.925","9","41.339","20.9",,"63",,,,,,,,"78.0",,"47.9",,,,,,,,,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","3등급","20240827","M","174.2","73.7","24.1",,"70","115","42","46.3","30",,"7.5","18.21","0.604","44.775","7","45.097","24.3",,,,,,,,,,"62.8",,,,,,,,"164","43.8",,,,,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","177","92.2","28.1",,"71","141","42.8","38.1","36",,"6","18.31","0.592","43.328","9","43.742","29.4",,,,,,,,,,"46.4",,,,,,,,"157","41.3",,,,,,,,,,
"3","삼척","성인","일반","29","관리자","참가","20240827","M","172.8","60.2","23.2",,"75","107","36.8","41",,,"2.5",,,,,,"20.2","25",,,"203",,,,,,"68.1",,,,,,,,"129","44.4",,,"0.289",,,,,,,
"1","계룡","성인","일반","20","관리자","참가","20240827","M","176.3","54","12.1",,"92","135","41.2","42.1",,,"14.5",,,,,,"17.4","36","53","10.51","233",,,,,,"78.0",,"47.8",,,,,,,,,,,,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","175.6","62.7","15.2",,"72","118","28.2","28.4","39",,"0","17.81","0.592","40.602","9","41.016","20.3",,,,,,,,,,"45.3",,,,,,,,"113","51.8",,,,,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","3등급","20240827","M","173","68.5","20.6",,"76","133","36.2","38.7","32",,"18.5","18.72","0.604","47.728","13","48.326","22.9",,,,,,,,,,"56.5",,,,,,,,"157","46.0",,,,,,,,,,
"1","천안","성인","일반","57","관리자","참가","20240827","F","162.1","51.7","34.7",,"74","144","19","24.1",,,"7.4",,,,,,"19.7","11",,,,,,,,,"46.6",,,,,,,,"135","30.3",,,"0.385","0.415",,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","177","96.5","31.5",,"75","115","37.8","41.1","30",,"7","19.41","0.515","44.172","13","44.770","30.8",,,,,,,,,,"42.6",,,,,,,,"153","40.1",,,,,,,,,,
"6","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","166","54.4","19",,"80","120","31.9","35.5","28",,"-9","18.63","0.555","47.282","10","47.742","19.7",,,,,,,,,,"65.3",,,,,,,,"140","49.8",,,,,,,,,,
"4","성동","성인","일반","60","관리자","참가","20240827","F","165.6","56.8","29.6",,"62","123","19.1","21.1",,,"-8",,,,,,"20.7","8",,,,,,,,,"37.1",,,,,,,,"99","33.2",,,"0.417","0.316",,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","158.6","51.3","17.6",,"70","105","26.5","25.1","50",,"2","19.03","0.555","35.329","11","35.835","20.4",,,,,,,,,,"51.7",,,,,,,,"143","48.5",,,,,,,,,,
"4","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","169.3","68.2","21.7",,"63","110","33.1","27.5","32",,"0","18.44","0.557","46.308","8","46.676","23.8",,,,,,,,,,"48.5",,,,,,,,"160","45.1",,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","169.8","60","19.4",,"80","120","25.4","35.2","24",,"-3","18.41","0.578","32.163","8","32.531","20.8",,,,,,,,,,"58.7",,,,,,,,"122","50.1",,,,,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","3등급","20240827","M","175","69.2","18.8",,"71","102","37.8","32.2","32",,"9.2","16.62","0.690","42.542","8","42.910","22.6",,,,,,,,,,"54.6",,,,,,,,"130","48.7",,,,,,,,,,
"1","부천","성인","일반","49","관리자","2등급","20240827","F","168.5","60.5","25.7",,"93","156","22.1","26.2",,,"15.7",,,,,,"21.3","34",,"12.56","156",,,,,,"43.3",,,"79","104","119",,"37.0",,,,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","174.3","69.3","24.5",,"70","160","30.4","34.3","25",,"14","18.09","0.455","36.777","17","37.559","22.8",,,,,,,,,,"49.5",,,,,,,,"120","48.8",,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","180.5","56.8","10.4",,"61","110","45.2","43.8","20",,"-6","17.37","0.671","52.728","10","53.188","17.4",,,,,,,,,,"79.6",,,,,,,,"159","49.2",,,,,,,,,,
"1","부천","성인","일반","61","관리자","1등급","20240827","F","156.5","56.0","21.8",,"82","143","29","29",,,"20.7",,,,,,"22.9","31",,"12.56","157",,,,,,"51.8",,,"71","93","123",,"33.4",,,,,,,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","2등급","20240827","M","166.4","53","9.5",,"68","105","28.1","30.3","36",,"24.3","15.84","0.644","39.037","6","39.313","19.1",,,,,,,,,,"57.2",,,,,,,,"136","50.6",,,,,,,,,,
"3","순천","성인","일반","20","관리자","참가","20240827","M","174.4","62.3","18","82.3","90","140","32.7","37.7",,,"-18.7",,,,,,"20.5","34","42","10.71","203",,,,,,"60.5",,"44.0",,,,,,,,,,,,,,,,,
"1","포항","성인","일반","59","관리자","참가","20240827","F","159.7","66.3","38.8",,"65","131","22.1","23.6",,,"0.9",,,,,,"26.0","10",,,"125",,,,,,"35.6",,,,,,,,"115","28.6",,,"0.289",,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","176.3","69.5","20",,"70","114","36.3","44.4","19",,"2.9","18.97","0.527","46.086","13","46.684","22.4",,,,,,,,,,"63.9",,,,,,,,"130","48.8",,,,,,,,,,
"1","KSPO광주","성인","일반","24","관리자","참가","20240827","F","163","49.3","27.6","61","59","94","20.3","18.9",,,"7",,,,,,"18.6","2",,,"127",,,,,,"41.2",,,,,,,,"90","42.6",,,"0.339",,,,,,,
"2","KSPO대구","성인","일반","30","관리자","1등급","20240827","F","160","53.6","26.2","72.3","60","122","27.7","32.3",,,"23",,,,,,"20.9","35",,,,,,,,,"60.3",,,"74","110","140",,"38.2",,,,,"0.326","0.493",,,,,,
"5","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","182","93.8","34.7",,"84","120","32.1","40.8","0",,"-2","17.91","0.546","45.572","11","46.078","28.3",,,,,,,,,,"43.5",,,,,,,,,,,,,,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","178.3","85.9","27.1",,"80","120","36.7","48.2","23",,"1","18.56","0.539","43.584","14","44.228","27.0",,,,,,,,,,"56.1",,,,,,,,"155","43.2",,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","169","73.5","25.2",,"70","117","30.9","30.6","29",,"9.1","17.78","0.484","54.742","5","54.972","25.7",,,,,,,,,,"42.0",,,,,,,,"141","44.9",,,,,,,,,,
"3","제주","성인","일반","25","관리자","2등급","20240827","F","171.4","56.8","20","71.7","85","138","33.7","31.7",,,"14.6",,,,,,"19.3","31",,,,,,,,,"59.3",,,"99","140","167",,"36.3",,,,,"0.277","0.465",,,,,,
"1","남구(부산)","성인","일반","46","관리자","참가","20240827","M","176.7","77.10","23.5","93.6","96","158","48.5","41.4",,,"-11.7",,,,,,"24.7","40","19","12.94","183",,,,,,"62.9",,"34.3",,,,,,,,,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","175.4","67.2","19.3",,"75","105","32.2","42","15",,"-5.5","21.44","0.476","37.673","10","38.133","21.8",,,,,,,,,,"62.5",,,,,,,,"144","47.4",,,,,,,,,,
"7","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","175.2","56.5","12.9",,"70","110","29.1","42.9","30",,"-10","18.88","0.535","54.649","9","55.063","18.4",,,,,,,,,,"75.9",,,,,,,,"120","52.0",,,,,,,,,,
"2","경산","성인","일반","24","관리자","참가","20240827","F","169.3","48.9","14.1","72","82","129","25.4","22.8",,,"15.1",,,,,,"17.1","27",,,"163",,,,,,"51.9",,,,,,,,"130","38.4",,,"0.342",,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","175","88.7","20.1",,"60","110","43.8",,"2",,"15.7",,"0.590","48.522","15","49.212","29.0",,,,,,,,,,"49.4",,,,,,,,,,,,,,,,,,,
"5","강릉","성인","일반","48","관리자","참가","20240827","M","172.0","91.2","33.5","110.2","80","130","48.4","50.4",,,"9.0",,,,,,"30.8","32",,,"198",,,,,,"55.3",,,,,,,,"98","37.4",,,"0.332",,,,,,,
"5","서구(광주)","청소년","출장","17","관리자","참가","20240827","M","163.3","66.0","25.6",,"78","120","30","27.8","25",,"5.7","17.75","0.595","39.755","10","40.215","24.7",,,,,,,,,,"45.5",,,,,,,,"160","44.4",,,,,,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","175","82","24.1",,"70","110","42.2","40.9","20",,"5","21.68","0.538","37.550","7","37.872","26.8",,,,,,,,,,"51.5",,,,,,,,"158","42.5",,,,,,,,,,
"2","오산","성인","일반","20","관리자","참가","20240827","F","164.2","51.9","35.8","72.5","71","110","26.2","20",,,"16",,,,,,"19.2","10",,,,,,,,,"50.5",,,,,,,,"150","35.5",,,"0.396","0.366",,,,,,
"5","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","173.2","58.1","13.4",,"75","105","33.1","28.7","26",,"1","16.47","0.563","40.678","10","41.138","19.4",,,,,,,,,,"57.0",,,,,,,,"110","52.2",,,,,,,,,,
"2","보은","어르신","출장","78","관리자","참가","20240827","M","168.5","74.4","24.7",,"75","128","26.3","20.9",,,"1.5",,,,,,"26.2",,,,,"14",,"113","7.05","31.94","35.3",,,,,,,,,,,,,,,,,,,"26.3"
"5","서구(광주)","청소년","출장","16","관리자","3등급","20240827","M","187","85","14.4",,"70","106","44.2","42.5","80",,"16","16.16","0.585","36.476","4","36.660","24.3",,,,,,,,,,"52.0",,,,,,,,"104","49.2",,,,,,,,,,
"6","동구(인천)","성인","일반","46","관리자","참가","20240827","M","178","85.3","26.2",,"83","136","39.9","45.8",,,"13.9",,,,,,"26.9","42","23","11.69",,,,,,,"53.7",,"34.1",,,,,,,,,,,"0.508",,,,,,
"4","서구(광주)","청소년","출장","16","관리자","참가","20240827","M","164","53.5","14.9",,"80","120","30.7","32.7","26",,"23.5","16.68","0.561","42.148","6","42.424","19.9",,,,,,,,,,"61.1",,,,,,,,"162","47.1",,,,,,,,,,
"4","제주","성인","일반","21","관리자","2등급","20240827","M","177","79.8","15.3","84.6","89","153","49.1","59.4",,,"15.3",,,,,,"25.5","54","53",,"237",,,,,,"74.4",,"43.9",,,,,,,,,,"0.334",,,,,,,
"2","보은","어르신","출장","83","관리자","2등급","20240827","F","146","56.9","39.7",,"67","131","17.1","18.4",,,"28.5",,,,,,"26.7",,,,,"17",,"85","7.53","29.15","32.3",,,,,,,,,,,,,,,,,,,"18.4"
"1","양평","성인","일반","26","관리자","참가","20240827","F","162.5","52.8","28.3",,"94","121","21.6","19.9",,,"15.8",,,,,,"20.0","20",,,,,,,,,"40.9",,,,,,,,"115","38.3",,,"0.34","0.475",,,,,,
